ID_Curso;;URL;Precio;Suscriptores;Vistas;Nivel;Área
576946;Introducción a la teoría comercial (análisis técnico) para acciones;https://www.udemia.cl/intro-price-theory-klatch-tminr/;20000;4;45;Nivel principiante;Finanzas
308696;Procedimientos de QuickBooks de fin de año;https://www.udemia.cl/year-end-quickbooks-procedures/;20000;2;51;Todos los niveles;Finanzas
403468;Financiamiento Fácil Para Startups;https://www.udemia.cl/financiamiento-facil-para-startups/;50000;4;9;Todos los niveles;Finanzas
190816;Modelado financiero de puesta en marcha para profesionales no financieros;https://www.udemia.cl/start-up-financial-modeling-for-non-finance-professionals/;20000;0;11;Nivel principiante;Finanzas
793084;Desmitificando su declaración de impuestos personal;https://www.udemia.cl/desmitificando-su-declaracion-de-impuestos-personales/;0;27;3426;Nivel principiante;Finanzas
388164;CFA Nivel 2- Métodos Cuantitativos;https://www.udemia.cl/cfa-level-2-quantitative-methods/;40000;0;0;Todos los niveles;Finanzas
859742;Cómo gano dinero escribiendo sobre acciones en línea;https://www.udemia.cl/seeking-alpha-how-to-write-about-stocks-online/;195000;24;360;Nivel principiante;Finanzas
488818;4 transacciones diarias fáciles de Forex: una receta para el éxito comercial;https://www.udemia.cl/4dailytrades/;200000;19;319;Todos los niveles;Finanzas
382204;Curso definitivo de banca de inversión;https://www.udemia.cl/ultimate-investment-banking-course/;200000;23;2147;Nivel Experto;Finanzas
317572;Como Investir em AÃ§Ãµes para Iniciantes;https://www.udemia.cl/como-investir-em-acoes-para-iniciantes/;0;890;6024;Nivel principiante;Finanzas
936884;Contabilidad simplificada;https://www.udemia.cl/contabilidad-hecha-simple/;40000;16;61;Nivel principiante;Finanzas
537878;Construya un modelo DCF desde cero;https://www.udemia.cl/construir-un-modelo-dcf/;0;395;4653;Nivel principiante;Finanzas
1210588;Forex para Principiantes-Ejemplos en VIVO de Trading Real;https://www.udemia.cl/forex-espanol/;140000;94;813;Todos los niveles;Finanzas
812616;Las ventajas de las opciones de ETF y el comercio de opciones de índice;https://www.udemia.cl/learn-etf-options-and-index-options-trading/;60000;3;52;Todos los niveles;Finanzas
463834;Contabilidad financiera Parte I - Aprobar la clase;https://www.udemia.cl/severson-financial-accounting-part-one/;20000;10;45;Todos los niveles;Finanzas
910650;La construcción del presupuesto de una propuesta comunitaria;https://www.udemia.cl/la-costruzione-del-presupuesto-di-una-proposta-comunitaria/;50000;1;10;Todos los niveles;Finanzas
326948;Banca de Empresas 101;https://www.udemia.cl/empresa-banca-101/;25000;3;132;Todos los niveles;Finanzas
49886;¡Operando patrones de precios estacionales en acciones, futuros y divisas!;https://www.udemia.cl/trading-seasonal-price-patterns-in-stocks-futures-forex/;200000;8;1094;Todos los niveles;Finanzas
381330;¡Ejemplos en vivo de los programas Forex de Robot en su sueño!;https://www.udemia.cl/trading-robot-forex-programs-in-your-sleep-in-live-examples/;200000;11;1125;Nivel principiante;Finanzas
493014;Comience con Penny Stocks: guía paso a paso para operar;https://www.udemia.cl/trading-penny-stocks-advanced-strategies/;200000;61;7159;Todos los niveles;Finanzas
918688;Black Algo Trading: construya su robot comercial;https://www.udemia.cl/construye-tu-robot-comercial/;200000;1113;20195;Todos los niveles;Finanzas
556068;Certificación de Gerente Profesional de Riesgos (PRM): Nivel 2;https://www.udemia.cl/professional-risk-manager-prm-certification-level-2/;50000;1;41;Todos los niveles;Finanzas
798740;Comercio para todos: el curso para inversores independientes I;https://www.udemia.cl/trading-for-everyone-the-independent-investor-course/;120000;15;4133;Nivel principiante;Finanzas
385686;Análisis de Estados Financieros de la Empresa;https://www.udemia.cl/analysis-of-company-financial-statements/;20000;34;832;Todos los niveles;Finanzas
474238;Forex Trading para principiantes Vol 1: Un curso de Forex simplificado;https://www.udemia.cl/forex-trading-for-beginners-vol-1a-forex-course-made-simple/;175000;0;3;Nivel principiante;Finanzas
255170;Utilice el sistema de comercio de Forex Magic Multiple Moving Average;https://www.udemia.cl/the-magic-multiple-moving-average-forex-trading-system/;50000;252;1097;Todos los niveles;Finanzas
504036;TEMPORADA 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots;https://www.udemia.cl/mql4-tutorial-bootcamp-metatrader4-trading-robots-expert-advisors-mt4/;25000;18;462;Todos los niveles;Finanzas
537896;Sistema de Gestión de Activos para Profesionales (SAMP);https://www.udemia.cl/professional_asset_management_system/;50000;1;8;Nivel principiante;Finanzas
226084;Aprenda a operar con oro en 2017;https://www.udemia.cl/aprender-a-comerciar-con-oro-en-2017/;200000;1;2;Todos los niveles;Finanzas
358062;Una guía completa para convertirse en comerciante en el mercado Forex;https://www.udemia.cl/ganarse-la-vida-con-forex/;25000;11;562;Todos los niveles;Finanzas
614510;Método ALGOTECH Hedge Fund para Negociación Bursátil;https://www.udemia.cl/algotech-hedge-fund-method-for-stock-market/;20000;19;605;Nivel intermedio;Finanzas
537888;Apprendre Ã trader sur le marché du Forex - guía completa;https://www.udemia.cl/apprendre-a-trader-sur-le-marche-du-forex-guide-complet/;140000;47;187;Todos los niveles;Finanzas
625568;Colección de conceptos de opciones avanzadas para comerciantes de opciones;https://www.udemia.cl/advanced-options-concepts-for-options-stock-traders/;40000;34;2025;Nivel intermedio;Finanzas
415802;Negociación práctica en mercados de opciones y futuros financieros;https://www.udemia.cl/getting-started-with-option-spreads/;50000;0;43;Nivel principiante;Finanzas
600316;Beneficios de Bitcoin para principiantes;https://www.udemia.cl/beneficios-de-bitcoin-para-principiantes/;100000;18;61;Nivel principiante;Finanzas
44836;Opere con fines de lucro: busque y negocie acciones con éxito Árabe Ø¹Ø±Ø¨ÙŠ;https://www.udemia.cl/trading-stocks-successfully-stock-trading-introduction-arabic/;95000;5;299;Todos los niveles;Finanzas
934574;Negociación algorítmica de futuros - Invertir sin experiencia;https://www.udemia.cl/algorithmic-futures-trading/;195000;23;1512;Nivel principiante;Finanzas
510178;Invertir y operar para principiantes: dominar los gráficos de precios;https://www.udemia.cl/investing-and-trading-for-beginners-mastering-price-charts/;65000;178;1540;Nivel intermedio;Finanzas
571394;Trading con retrocesos de Fibonacci;https://www.udemia.cl/trading-con-retrocesos-de-fibonacci/;25000;4;14;Todos los niveles;Finanzas
615600;Contabilidad Libros de Cuentas (Nivel Universitario);https://www.udemia.cl/libros-de-cuentas/;20000;2;911;Nivel intermedio;Finanzas
529424;Comercio de divisas vs comercio de opciones;https://www.udemia.cl/trading-excellence/;95000;14;1776;Todos los niveles;Finanzas
1006314;Capacitación completa de Tally ERP en urdu / hindi;https://www.udemia.cl/tally-erp-formación-completa-en-urdu/;30000;2;5;Nivel intermedio;Finanzas
312860;Sistema de comercio de opciones semanales no direccionales - ETF y Emini;https://www.udemia.cl/etf-stock-options-non-direccional-weekly-trading-system/;200000;22;897;Todos los niveles;Finanzas
545918;Contabilidad simplificada;https://www.udemia.cl/contabilidad-hecha-simple/;40000;16;61;Nivel principiante;Finanzas
1070968;8 pasos para lograr la libertad financiera y escapar de la deuda;https://www.udemia.cl/lograr-la-libertad-financiera-y-escapar-de-la-deuda/;40000;0;5;Todos los niveles;Finanzas
191588;Comercio de opciones profesionales, simplificado;https://www.udemia.cl/optionstrading/;200000;49;631;Todos los niveles;Finanzas
502772;CFAÂ® Nivel 1 2014 â€“ MÃ©todos Cuantitativos;https://www.udemia.cl/cfa-level-1-2014-quantitative-methods/;50000;0;119;Nivel principiante;Finanzas
779000;2 sencillos pasos para invertir y evitar trampas;https://www.udemia.cl/sencillos-pasos-hacia-la-inversion/;20000;1;828;Nivel principiante;Finanzas
860890;Precios de Transferencia Un Análisis Completo;https://www.udemia.cl/precios-de-transferencia-un-analisis-completo/;50000;3;1852;Nivel principiante;Finanzas
253810;Negociación de opciones para novatos: la estrategia de opciones de compra cubiertas;https://www.udemia.cl/option-trading-for-rookies-investing-the-profitable-way/;95000;25;6092;Nivel intermedio;Finanzas
627772;Aprenda opciones de compra y opciones de venta - Introducción a las opciones;https://www.udemia.cl/learn-options-trading-introduction-call-put-options/;60000;74;1017;Todos los niveles;Finanzas
584410;Inversión en Bolsa: Contabilidad Práctica;https://www.udemia.cl/stock-market-investment-practical-accounting/;125000;6;1120;Nivel principiante;Finanzas
474212;Una introducción: correo electrónico MT4, sonido, alertas de notificación de Forex;https://www.udemia.cl/create-mt4-forex-email-sound-and-notification-alerts/;20000;30;323;Nivel principiante;Finanzas
255280;Evaluación de préstamos a plazo para banqueros, analistas de crédito;https://www.udemia.cl/term-loan-appraisal-for-bankers-credit-analysts/;20000;2;11;Nivel principiante;Finanzas
585752;Startup Business: Cómo recaudar capital semilla;https://www.udemia.cl/startup-finance-small-business-loans-and-grants/;95000;12;3360;Nivel intermedio;Finanzas
673016;Aprende a llevar la contabilidad de forma informatizada;https://www.udemia.cl/contabilidad-informatizada/;25000;1;6;Nivel intermedio;Finanzas
1016996;Permutas de tipo de interés;https://www.udemia.cl/interest-rate-swaps/;50000;24;485;Nivel principiante;Finanzas
421546;Gestión de cobro de deudas: ¡Obtenga su pago a tiempo CADA VEZ!;https://www.udemia.cl/cuentas-por-cobrar-ayuda/;20000;8;1255;Todos los niveles;Finanzas
390472;Planificación y ejecución de una auditoría de estados financieros;https://www.udemia.cl/planning-executing-financial-statement-audit/;50000;0;0;Todos los niveles;Finanzas
741898;Gestión de cartera para exámenes CA / CS / CFA;https://www.udemia.cl/portfolio-management-quantitative-techniques/;20000;5;1740;Nivel principiante;Finanzas
249376;Una mentalidad de abundancia: cómo crear la tuya;https://www.udemia.cl/mindset-of-a-6-figure-income-earner-how-to-craft-yours/;50000;4;33;Nivel intermedio;Finanzas
297742;CFA Nivel I Taller 3: Informes y análisis financieros II;https://www.udemia.cl/cfa-workshop-3/;20000;1;71;Todos los niveles;Finanzas
770486;Cómo convertirse en un comerciante de día exitoso;https://www.udemia.cl/un-trader-diurno-exitoso/;95000;6;1150;Todos los niveles;Finanzas
256094;Análisis de cartera de inversiones con R;https://www.udemia.cl/investment-portfolio-analysis-with-r/;50000;38;314;Todos los niveles;Finanzas
471556;Una guía práctica para la creación de riqueza;https://www.udemia.cl/creación-de-riqueza/;35000;0;6;Todos los niveles;Finanzas
174800;Contabilidad y valoración de fondos de cobertura;https://www.udemia.cl/hedge-fund-contabilidad-y-valoracion/;20000;10;668;Todos los niveles;Finanzas
475032;Formas gratuitas de crear ingresos pasivos en línea;https://www.udemia.cl/como-hacer-ingresos-pasivos-en-linea/;25000;0;0;Nivel principiante;Finanzas
319020;Estrategias de negociación de acciones: negociación rentable en 7 días.;https://www.udemia.cl/stock-trading-strategies-the-trading-plan-formula/;50000;10;80;Todos los niveles;Finanzas
474928;Negociación: negociación de alto retorno de la inversión;https://www.udemia.cl/the-high-roi-trading-video-course/;190000;20;126;Todos los niveles;Finanzas
739390;Cinco pasos para convertirse en un ganador en la inversión bursátil;https://www.udemia.cl/cinco-pasos-para-convertirse-en-un-ganador-en-la-inversion-en-acciones/;20000;1;21;Nivel Experto;Finanzas
655300;"La estrategia de Geometry Of Chance para derrotar a la ruleta"".";https://www.udemia.cl/geometry-of-chance-strategy-of-defeating-the-roulette/;30000;1;2;Nivel principiante;Finanzas
722682;Contabilidad: ser contratado sin experiencia laboral;https://www.udemia.cl/contabilidad-ser-contratado-sin-experiencia-laboral/;100000;187;4661;Todos los niveles;Finanzas
637430;Arrendamiento: un estudio integral (nivel de curso profesional);https://www.udemia.cl/leasing-a-comprehensive-study/;20000;2;3094;Todos los niveles;Finanzas
585208;Curso de Bitcoin y Ethereum (paquete de 2 cursos);https://www.udemia.cl/bitcoin-ethereum-bundle/;200000;0;1;Nivel principiante;Finanzas
375594;Resumen comercial I: una mirada real a los mercados de opciones de futuros;https://www.udemia.cl/d-levels-trade-recap-jan-17th-feb-5th-2014/;20000;4;3339;Todos los niveles;Finanzas
543242;El curso completo de inversión en valor: un enfoque probado;https://www.udemia.cl/value-investing-essential-guide-to-picking-stocks/;200000;212;2146;Nivel principiante;Finanzas
773650;Economía empresarial: conceptos básicos (nivel universitario);https://www.udemia.cl/business-economics-basics/;50000;10;3425;Todos los niveles;Finanzas
454724;Conceptos básicos de los fondos mutuos para los exámenes CA / CMA / CS / CFA;https://www.udemia.cl/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/;125000;2;1045;Todos los niveles;Finanzas
730414;Acciones para principiantes: una guía para invertir;https://www.udemia.cl/stocks-for-beginners-a-guide-to-investing/;20000;15;64;Nivel principiante;Finanzas
1020760;Comercio: cómo el aprendizaje transformador impulsa la experiencia;https://www.udemia.cl/trading-how-transformative-learning-drives-expertise/;30000;2;69;Nivel principiante;Finanzas
412856;Traducción financiera;https://www.udemia.cl/financial-translation/;20000;6;167;Todos los niveles;Finanzas
343886;Números para el Plan de Negocios;https://www.udemia.cl/numbers-for-the-business-plan/;20000;1;210;Todos los niveles;Finanzas
662996;Estrategias Forex: Kelly Criterion, Larry Williams ¡y más!;https://www.udemia.cl/money-management/;185000;506;5528;Todos los niveles;Finanzas
519776;Secretos comerciales de Forex | Robot MT4 (EA) en el interior, sin codificación;https://www.udemia.cl/forex-trading-robot-forex-trading/;150000;48;2096;Nivel principiante;Finanzas
1051570;Introducción a las Finanzas;https://www.udemia.cl/introduccion-a-las-finanzas/;30000;40;1798;Todos los niveles;Finanzas
515326;Encontrar una cantidad ilimitada de inversores;https://www.udemia.cl/inversores-acreditados/;80000;6;1187;Nivel principiante;Finanzas
948974;Cómo eliminar 'Riesgo de Penny Stocks - Comercio de opciones';https://www.udemia.cl/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/;200000;12;668;Todos los niveles;Finanzas
915206;Salga de la deuda: el poder de usar el interés compuesto;https://www.udemia.cl/get-out-of-debt-the-power-of-using-compounding-interest/;50000;3;1195;Nivel principiante;Finanzas
521342;que es bitcoin;https://www.udemia.cl/que-es-bitcoin/;20000;3;61;Nivel principiante;Finanzas
396890;Tutorial Bootcamp de MQL4 - Codificación de robots comerciales en Metatrader4;https://www.udemia.cl/mql4-bootcamp-tutorial-trading-robot-codificación-en-metatrader4/;20000;14;313;Todos los niveles;Finanzas
24877;MQL5 - De principiante a experto;https://www.udemia.cl/mql5-beginner-to-expert/;45000;1;16;Todos los niveles;Finanzas
1122792;CFA: acelera tu carrera en finanzas;https://www.udemia.cl/cfapreparebetter/;20000;27;1393;Todos los niveles;Finanzas
1218552;CFA Finanzas Corporativas Nivel 1 (Parte 1);https://www.udemia.cl/learn-cost-of-capital-of-business/;180000;1;621;Nivel principiante;Finanzas
371574;Sistema de negociación de opciones ganadoras;https://www.udemia.cl/sistema-de-comercio-de-opciones-ganadoras/;105000;11;367;Todos los niveles;Finanzas
538540;Excel básico para teneduría de libros y contabilidad básica;https://www.udemia.cl/basic-excel-for-basic-bookkeeping/;95000;340;7743;Todos los niveles;Finanzas
