Área;ID_Curso;nombre;URL;Nivel;Precio;Suscriptores;Vistas
desarrollador web;920544;Curso acelerado de jQuery: aprenda los conceptos básicos de jQuery rápidamente;https://www.udemia.cl/learn-jquery-crash-course/;Todos los niveles; 20.000 ;60; 11.536 
desarrollador web;699618;Fundamentos de HTML5 para principiantes;https://www.udemia.cl/html5-elementos-esenciales-para-principiantes/;Nivel principiante; - ;18; 11.533 
desarrollador web;789324;El curso completo de negocios de sitios web de WordPress;https://www.udemia.cl/the-complete-wordpress-website-business-course/;Todos los niveles; 200.000 ;118; 11.492 
desarrollador web;945978;HTML CSS: Pasos esenciales para aprender HTML CSS;https://www.udemia.cl/html-and-css-basics/;Nivel principiante; 50.000 ;80; 11.384 
desarrollador web;460056;Curso completo de PHP con el sistema CMS Bootstrap3 y el panel de administración;https://www.udemia.cl/curso-php-completo/;Todos los niveles; 55.000 ;26; 11.339 
desarrollador web;1052304;Domina los conceptos básicos de HTML5 y CSS3: desarrollo web para principiantes;https://www.udemia.cl/master-the-basics-of-html5-css3-beginner-web-development/;Nivel intermedio; 195.000 ;77; 11.285 
desarrollador web;379722;jQuery Fundamentals Powerful Bootcamp para principiantes;https://www.udemia.cl/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/;Nivel principiante; 50.000 ;18; 11.262 
desarrollador web;736940;Spring Framework 4 e inyección de dependencia para principiantes;https://www.udemia.cl/spring-framework-video-tutorial/;Nivel principiante; 95.000 ;19; 11.170 
desarrollador web;241590;Desarrollo práctico de sitios web CSS: Curso acelerado;https://www.udemia.cl/css-website-development-crash-course/;Nivel principiante; 20.000 ;13; 11.167 
desarrollador web;294408;Aprende a crear un tema de WordPress usando Pinegrow;https://www.udemia.cl/aprende-cómo-crear-un-tema-de-wordpress-usando-pinegrow/;Todos los niveles; - ;7; 11.080 
desarrollador web;142666;Aprende a usar JSON;https://www.udemia.cl/aprender-a-usar-json/;Nivel principiante; - ;13; 11.026 
desarrollador web;615106;Cree un sitio web receptivo usando HTML5, CSS3, JS y Bootstrap;https://www.udemia.cl/build-responsive-website-using-html5-css3-js-and-bootstrap/;Todos los niveles; 200.000 ;36; 11.011 
desarrollador web;1000574;Bootstrap libera el poder del desarrollo web más rápido y más fácil;https://www.udemia.cl/bootstrap-3-responsive-design-tutorial-fundamentals/;Todos los niveles; 150.000 ;129; 10.945 
desarrollador web;394832;Cree sitios web del mundo real desde cero usando HTML5 y CSS3;https://www.udemia.cl/desarrollo-web-html5-css3/;Todos los niveles; - ;25; 10.917 
desarrollador web;113518;Creación de sitios web JavaScript y el DOM;https://www.udemia.cl/building-websites-learn-javascript-and-the-dom/;Todos los niveles; 75.000 ;33; 10.890 
desarrollador web;701570;El curso original completo de desarrollador web.;https://www.udemia.cl/thecompletewebdeveloper/;Todos los niveles; 195.000 ;59; 10.874 
desarrollador web;729552;Aprenda JavaScript para el desarrollo web;https://www.udemia.cl/javascript-learn-javascript-essentials-and-build-project/;Nivel principiante; 50.000 ;26; 10.864 
desarrollador web;708674;Cómo hacer un sitio web de cartera en línea desde cero;https://www.udemia.cl/how-to-make-a-portfolio-website-photographers-designers/;Todos los niveles; - ;19; 10.780 
desarrollador web;149042;Introducción al desarrollo de CSS;https://www.udemia.cl/refactoru-intro-to-css/;Todos los niveles; 20.000 ;17; 10.689 
desarrollador web;1017116;Aprende AngularJS paso a paso;https://www.udemia.cl/maruti-angularjs/;Nivel principiante; 200.000 ;26; 10.674 
desarrollador web;158934;Cree un sitio web receptivo plano desde cero - Curso completo;https://www.udemia.cl/build-flat-responsive-website-from-scratch-complete-course/;Todos los niveles; 20.000 ;10; 10.610 
desarrollador web;266252;Cómo hacer un sitio web de Wordpress 2017;https://www.udemia.cl/wordpress-4-para-principiantes/;Nivel principiante; 60.000 ;88; 10.606 
desarrollador web;609992;Fundamentos de ExpressJS;https://www.udemia.cl/expressjs-fundamentals/;Nivel principiante; 145.000 ;23; 10.576 
desarrollador web;559512;Inicio rápido de ASP.Net MVC;https://www.udemia.cl/aspnet-mvc-inicio-rápido/;Todos los niveles; 195.000 ;57; 10.518 
desarrollador web;587902;Campamento de entrenamiento para desarrolladores web Python y Django Full Stack;https://www.udemia.cl/python-and-django-full-stack-web-developer-bootcamp/;Nivel principiante; 90.000 ;34; 10.394 
desarrollador web;176432;Aprenda Python y Django: procesamiento de pagos;https://www.udemia.cl/learn-django-code-aceptar-pagos-con-banda/;Nivel principiante; 20.000 ;15; 10.247 
desarrollador web;763774;Desarrollo de juegos con JavaScript: crea tu propio juego de ruptura;https://www.udemia.cl/javascript-game-development-create-your-own-breakout-game/;Todos los niveles; - ;21; 10.179 
desarrollador web;582392;Conceptos básicos de JavaScript Bloques de construcción de desarrollo web;https://www.udemia.cl/javascript-basics-web-development-building-blocks/;Nivel principiante; 95.000 ;17; 10.179 
desarrollador web;481002;Aprende Nodejs construyendo 12 proyectos;https://www.udemia.cl/learn-nodejs-by-building-10-projects/;Nivel principiante; 50.000 ;90; 10.150 
desarrollador web;155640;Construyendo un motor de búsqueda en PHP y MySQL;https://www.udemia.cl/creando-un-motor-de-busqueda-en-php/;Todos los niveles; - ;12; 10.110 
desarrollador web;752658;PHP: la guía definitiva de PHP para todos;https://www.udemia.cl/basic-php/;Todos los niveles; 115.000 ;20; 10.103 
desarrollador web;922600;Curso acelerado de desarrollo web CSS;https://www.udemia.cl/css-course/;Todos los niveles; 20.000 ;26; 10.008 
desarrollador web;1093734;HTML5 y CSS3 para principiantes: crea un sitio web desde cero;https://www.udemia.cl/html5-and-css3-for-beginners-create-a-website-from-scratch/;Nivel intermedio; 200.000 ;43; 9.945 
desarrollador web;30240;El curso definitivo de desarrollo web;https://www.udemia.cl/build-an-instant-update-database-interface-with-jquery-ajax/;Nivel intermedio; 50.000 ;136; 9.881 
desarrollador web;212376;Primeros pasos como desarrollador web;https://www.udemia.cl/refactoru-empezando-como-desarrollador-web/;Nivel Experto; - ;15; 9.833 
desarrollador web;978852;Inicio del desarrollo web Aprende los conceptos básicos de HTML;https://www.udemia.cl/aprende-los-conceptos-básicos-de-html-en-menos-de-una-semana/;Todos los niveles; 95.000 ;59; 9.832 
desarrollador web;1017568;El curso completo de PHP Bootcamp con proyecto para compartir videos;https://www.udemia.cl/php-bootcamp/;Nivel intermedio; 195.000 ;74; 9.831 
desarrollador web;465870;Introducción a Oracle WebLogic para administradores;https://www.udemia.cl/learn-oracle-weblogic-12c-essentials/;Nivel principiante; - ;7; 9.786 
desarrollador web;991290;Clase maestra de JavaScript dinámico AJAX JSON API simples;https://www.udemia.cl/ajax-course/;Nivel principiante; 200.000 ;65; 9.773 
desarrollador web;992114;Cree una aplicación CRUD completa con PHP, MYSQL y JQUERY;https://www.udemia.cl/build-a-complete-crud-application-with-php-mysql-jquery/;Nivel intermedio; 20.000 ;112; 9.762 
desarrollador web;482834;HTML5 para principiantes;https://www.udemia.cl/html-complete-html-course-for-beginners/;Nivel principiante; 195.000 ;59; 9.687 
desarrollador web;669270;Capacitación básica de JQuery Essentials para la web dinámica interactiva;https://www.udemia.cl/jquery-essentials-core-training-for-dynamic-interactive-web/;Todos los niveles; 100.000 ;52; 9.668 
desarrollador web;991630;Prueba Django 1.10 | Crear un servicio de acortamiento de URL;https://www.udemia.cl/try-django-1-10/;Todos los niveles; 50.000 ;40; 9.607 
desarrollador web;629088;Codifique su primer sitio web usando HTML y CSS: Project Learning;https://www.udemia.cl/code-your-first-website-using-html-css-project-learning/;Nivel intermedio; 20.000 ;16; 9.554 
desarrollador web;920306;Sitio web para principiantes: aprenda a construir sitios web como tejer;https://www.udemia.cl/diseño-web-para-abuelas-con-html/;Todos los niveles; 20.000 ;14; 9.425 
desarrollador web;575880;El curso completo de Wordpress: cree su propio sitio web hoy;https://www.udemia.cl/wordpresscourse/;Nivel principiante; 195.000 ;36; 9.421 
desarrollador web;647442;Creación exitosa de sitios web: todo lo que necesita saber;https://www.udemia.cl/total-guide-to-creating-websites-and-an-online-web-business/;Todos los niveles; 150.000 ;16; 9.384 
desarrollador web;316704;Tutorial de capacitación introductorio de JavaScript simplificado;https://www.udemia.cl/introductory-javascript-made-easy-training-tutorial/;Nivel principiante; 20.000 ;131; 9.381 
desarrollador web;134144;Ruby on Rails: capacitación y habilidades para crear aplicaciones web;https://www.udemia.cl/la-guía-de-startups-para-el-desarrollo-web-con-ruby-on-rails/;Nivel intermedio; 95.000 ;43; 9.375 
desarrollador web;336938;Aprenda a crear una aplicación web sin codificación;https://www.udemia.cl/aprende-cómo-construir-una-aplicación-web-sin-codificación/;Todos los niveles; - ;10; 9.364 
desarrollador web;924704;Curso Ultimate Web Developer Cree 10 sitios web desde cero;https://www.udemia.cl/ultimate-web-developer-course-build-10-websites-from-scratch/;Nivel intermedio; 200.000 ;402; 9.359 
desarrollador web;260756;El curso esencial de desarrollador web: crea 12 sitios web;https://www.udemia.cl/el-curso-esencial-para-desarrolladores-web/;Todos los niveles; 200.000 ;177; 9.355 
desarrollador web;704732;Aprenda y gane con HTML y CSS;https://www.udemia.cl/aprender-y-ganar-con-html-css/;Nivel intermedio; 20.000 ;69; 9.349 
desarrollador web;673420;HTML CSS JavaScript: las formas más populares de codificar HTML CSS JS;https://www.udemia.cl/html-css-javascript/;Todos los niveles; 170.000 ;33; 9.332 
desarrollador web;947098;Entendiendo TypeScript;https://www.udemia.cl/comprender-mecanografiado/;Todos los niveles; 110.000 ;137; 9.132 
desarrollador web;295843;Introducción a Laravel 4;https://www.udemia.cl/introduccion-a-laravel-4/;Todos los niveles; - ;22; 9.110 
desarrollador web;318638;Proyectos en JavaScript y JQuery;https://www.udemia.cl/proyectos-en-javascript-jquery/;Todos los niveles; 60.000 ;50; 9.109 
desarrollador web;246154;Diseño web para principiantes: codificación del mundo real en HTML y CSS;https://www.udemia.cl/diseño-web-para-principiantes-codificación-del-mundo-real-en-html-css/;Nivel principiante; 100.000 ;58; 9.103 
desarrollador web;1073793;Comience a escribir JavaScript hoy - Curso de JavaScript para principiantes;https://www.udemia.cl/empezar-a-escribir-javascript-hoy/;Todos los niveles; 100.000 ;27; 9.067 
desarrollador web;752432;Cómo crear un sitio web sin codificación - WordPress 2016;https://www.udemia.cl/como-crear-un-sitio-web-wordpress-2016/;Todos los niveles; 195.000 ;31; 9.056 
desarrollador web;566910;Cómo lanzar su propio servicio de creación de sitios web;https://www.udemia.cl/how-to-launch-your-own-website-builder-service/;Todos los niveles; 20.000 ;12; 9.028 
desarrollador web;778226;Creación de proyectos HTML5 Canvas desde cero;https://www.udemia.cl/building-html5-canvas-projects-from-scratch/;Nivel principiante; 100.000 ;25; 8.968 
desarrollador web;1039062;Webpack 2: la guía completa para desarrolladores;https://www.udemia.cl/webpack-2-the-complete-developers-guide/;Nivel principiante; 75.000 ;56; 8.964 
desarrollador web;197836;Proyectos en HTML5;https://www.udemia.cl/proyectos-en-html5/;Todos los niveles; 60.000 ;75; 8.777 
desarrollador web;599532;Cómo configurar un sitio web de Wordpress autohospedado en 30 minutos;https://www.udemia.cl/how-to-set-up-a-wordpress-website-custom-domain-in-30-mins/;Todos los niveles; - ;13; 8.770 
desarrollador web;1033944;Administración de flujos de trabajo sin servidor con AWS Step Functions;https://www.udemia.cl/aws-step-functions/;Todos los niveles; - ;8; 8.768 
desarrollador web;82778;Todo sobre NodeJS;https://www.udemia.cl/all-about-nodejs/;Todos los niveles; 50.000 ;133; 8.755 
desarrollador web;629082;Descubre HTML Guía esencial de HTML cómo crear páginas web;https://www.udemia.cl/intro-to-html-beginners-guide-to-html-how-to-create-webpages/;Todos los niveles; 85.000 ;22; 8.711 
desarrollador web;944906;Complementos y widgets de WordPress;https://www.udemia.cl/wordpress-plugins-y-widgets/;Todos los niveles; 40.000 ;12; 8.711 
desarrollador web;1158572;Aprende Angular 4 desde cero;https://www.udemia.cl/aprender-angular-desde-cero/;Todos los niveles; - ;11; 8.693 
desarrollador web;671552;Desarrollo web React y Flux para principiantes;https://www.udemia.cl/react-flux/;Todos los niveles; 100.000 ;63; 8.691 
desarrollador web;797038;Aprenda jQuery por curso de ejemplo;https://www.udemia.cl/curso-completo-jquery/;Todos los niveles; 170.000 ;73; 8.625 
desarrollador web;856490;Especialista en diseño de interacción para desarrolladores web;https://www.udemia.cl/interaction-design-specialist-for-web-developers/;Nivel principiante; 95.000 ;18; 8.594 
desarrollador web;59535;HTML para principiantes;https://www.udemia.cl/hmtl5-training/;Nivel principiante; - ;35; 8.592 
desarrollador web;570416;JSON Faster Sleeker & Easier Descubre los beneficios aprendelo;https://www.udemia.cl/introduction-to-json-javascript-object-notation-tutorial/;Todos los niveles; 200.000 ;31; 8.577 
desarrollador web;758582;PHP con Laravel para principiantes - Conviértete en un maestro en Laravel;https://www.udemia.cl/php-with-laravel-for-beginners-become-a-master-in-laravel/;Todos los niveles; 150.000 ;308; 8.496 
desarrollador web;169144;Cómo administrar fácilmente su sitio web de WordPress;https://www.udemia.cl/manage-wordpress-sitio-web/;Nivel principiante; 20.000 ;21; 8.462 
desarrollador web;264790;Cómo instalar WordPress desde cero;https://www.udemia.cl/install-wordpress/;Todos los niveles; - ;13; 8.415 
desarrollador web;212624;Introducción a HTML;https://www.udemia.cl/refactoru-intro-html/;Todos los niveles; - ;18; 8.371 
desarrollador web;311538;Fundamentos del desarrollo web front-end;https://www.udemia.cl/fundamentos-del-desarrollo-front-end/;Todos los niveles; - ;129; 8.337 
desarrollador web;639848;Técnicas gráficas PHP: CAPTCHA/ Crear un código de verificación;https://www.udemia.cl/php-graphic-techniques-captcha-watermark-crop-thumbnail/;Todos los niveles; 20.000 ;11; 8.320 
desarrollador web;641868;El curso de Docker para DevOps: Del desarrollo a la producción;https://www.udemia.cl/the-docker-for-devops-course-from-development-to-production/;Todos los niveles; 25.000 ;110; 8.234 
desarrollador web;674646;PHP Essential Cómo crear sitios web asombrosos con PHP;https://www.udemia.cl/php-essential-how-to-create-build-asombroso-sitios-web-con-php/;Todos los niveles; 75.000 ;44; 8.067 
desarrollador web;906700;Sass: de principiante a avanzado;https://www.udemia.cl/sass-from-beginner-to-advanced/;Todos los niveles; 40.000 ;39; 8.059 
desarrollador web;1090870;Tutorial completo del complemento WooCommerce para Wordpress 2017;https://www.udemia.cl/complete-woocommerce-plugin-tutorial-for-wordpress-2017/;Nivel principiante; - ;16; 7.922 
desarrollador web;866696;Servicio REST WCF en ASP.NET;https://www.udemia.cl/rest-wcf-service-in-aspnet/;Todos los niveles; - ;5; 7.905 
desarrollador web;747552;Crear un sitio web HTML5 CSS3 Curso para principiantes;https://www.udemia.cl/how-to-build-a-website-html5-css3-beginner-course/;Nivel principiante; 150.000 ;28; 7.884 
desarrollador web;16151;Desarrollo AJAX;https://www.udemia.cl/ajax-desarrollo/;Nivel principiante; 20.000 ;23; 7.867 
